time	pCa	hs_length	force	passive_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.238	5.800	1150	36119.9	686.104	1015.97	809.04	0.123685	0.876315	0.342478	0.535056	0.122466	1	0
0.239	5.800	1150	36264.3	686.1	1015.97	809.04	0.118313	0.881687	0.342783	0.534332	0.122885	1	0
0.24	5.800	1150	36218.2	686.103	1015.97	809.04	0.117398	0.882602	0.342669	0.534713	0.122619	1	0
0.241	5.800	1150	36319.4	686.102	1015.97	809.04	0.115684	0.884316	0.342364	0.534675	0.122961	1	0
0.242	5.800	1150	36391.6	686.1	1015.97	809.04	0.119227	0.880773	0.341945	0.534789	0.123266	1	0
0.243	5.800	1150	36281.3	686.103	1015.97	809.04	0.124943	0.875057	0.341145	0.535932	0.122923	1	0
0.244	5.800	1150	36187	686.106	1015.97	809.04	0.123228	0.876772	0.340802	0.536656	0.122542	1	0
0.245	5.800	1150	36105.4	686.107	1015.97	809.04	0.123342	0.876658	0.340192	0.537723	0.122085	1	0
0.246	5.800	1150	35991.8	686.109	1015.97	809.04	0.121399	0.878601	0.340344	0.537837	0.121818	1	0
0.247	5.800	1150	36156.9	686.105	1015.97	809.04	0.119913	0.880087	0.34084	0.536923	0.122237	1	0
0.248	5.800	1150	36335.4	686.1	1015.97	809.04	0.123228	0.876772	0.341145	0.535894	0.122961	1	0
0.249	5.800	1150	36457.8	686.095	1015.97	809.04	0.121399	0.878601	0.339468	0.537075	0.123457	1	0
0.25	5.800	1150	36455.3	686.093	1015.97	809.04	0.116827	0.883173	0.338554	0.537952	0.123495	1	0
0.251	5.800	1150	36427.9	686.094	1015.97	809.041	0.117055	0.882945	0.338973	0.537532	0.123495	1	0
0.252	5.800	1150	36533	686.092	1015.97	809.041	0.116827	0.883173	0.338782	0.537456	0.123762	1	0
0.253	5.800	1150	36700.2	686.088	1015.97	809.041	0.11454	0.88546	0.33783	0.537952	0.124219	1	0
0.254	5.800	1150	36635.5	686.09	1015.97	809.041	0.111683	0.888317	0.337487	0.538637	0.123876	1	0
0.255	5.800	1150	36337.1	686.097	1015.97	809.04	0.117627	0.882373	0.337982	0.539171	0.122847	1	0
0.256	5.800	1150	36470.5	686.095	1015.97	809.04	0.119684	0.880316	0.33802	0.538714	0.123266	1	0
0.257	5.800	1150	36444.9	686.095	1015.97	809.04	0.116941	0.883059	0.337791	0.53898	0.123228	1	0
0.258	5.800	1150	36615.3	686.091	1015.97	809.041	0.112026	0.887974	0.336763	0.539476	0.123762	1	0
0.259	5.800	1150	36491.5	686.094	1015.97	809.04	0.115684	0.884316	0.337068	0.539399	0.123533	1	0
0.26	5.800	1150	36343	686.098	1015.97	809.04	0.118656	0.881344	0.336763	0.540276	0.122961	1	0
0.261	5.800	1150	36491.2	686.095	1015.97	809.04	0.114083	0.885917	0.336572	0.539895	0.123533	1	0
0.262	5.800	1150	36536.7	686.093	1015.97	809.04	0.115569	0.884431	0.335963	0.540276	0.123762	1	0
0.263	5.800	1150	36765.3	686.088	1015.97	809.041	0.115455	0.884545	0.33661	0.538866	0.124524	1	0
0.264	5.800	1150	36858.3	686.084	1015.97	809.041	0.112254	0.887746	0.335581	0.539476	0.124943	1	0
0.265	5.800	1150	36944	686.083	1015.97	809.041	0.111454	0.888546	0.336229	0.538714	0.125057	1	0
0.266	5.800	1150	36966.2	686.082	1015.97	809.041	0.110882	0.889118	0.334819	0.540123	0.125057	1	0
0.267	5.800	1150	36721.7	686.088	1015.97	809.041	0.110768	0.889232	0.334553	0.541076	0.124371	1	0
0.268	5.800	1150	36623.6	686.09	1015.97	809.041	0.111797	0.888203	0.334248	0.54161	0.124143	1	0
0.269	5.800	1150	36915.7	686.083	1015.97	809.041	0.112826	0.887174	0.334438	0.540504	0.125057	1	0
0.27	5.800	1150	36752.7	686.087	1015.97	809.041	0.116369	0.883631	0.334515	0.540924	0.124562	1	0
0.271	5.800	1150	36685	686.088	1015.97	809.041	0.115341	0.884659	0.334743	0.540733	0.124524	1	0
0.272	5.800	1150	36757.4	686.087	1015.97	809.041	0.11957	0.88043	0.334667	0.540657	0.124676	1	0
0.273	5.800	1150	37043.8	686.08	1015.97	809.041	0.119342	0.880658	0.33501	0.539247	0.125743	1	0
0.274	5.800	1150	36929.8	686.083	1015.97	809.041	0.115912	0.884088	0.336115	0.538637	0.125248	1	0
0.275	5.800	1150	36966.6	686.082	1015.97	809.041	0.117055	0.882945	0.337525	0.537189	0.125286	1	0
0.276	5.800	1150	36832	686.086	1015.97	809.041	0.119799	0.880201	0.337601	0.537494	0.124905	1	0
0.277	5.800	1150	37004.2	686.081	1015.97	809.041	0.122199	0.877801	0.337639	0.536999	0.125362	1	0
0.278	5.800	1150	36850	686.086	1015.97	809.041	0.118427	0.881573	0.338325	0.536847	0.124829	1	0
0.279	5.800	1150	36814.1	686.086	1015.97	809.041	0.11797	0.88203	0.33802	0.537113	0.124867	1	0
0.28	5.800	1150	36777.3	686.086	1015.97	809.041	0.116484	0.883516	0.337525	0.537875	0.1246	1	0
0.281	5.800	1150	36743.7	686.088	1015.97	809.041	0.109968	0.890032	0.337563	0.537799	0.124638	1	0
0.282	5.800	1150	37021.9	686.082	1015.97	809.041	0.112254	0.887746	0.336839	0.53757	0.125591	1	0
0.283	5.800	1150	37239.5	686.076	1015.97	809.041	0.113512	0.886488	0.337029	0.536618	0.126353	1	0
0.284	5.800	1150	37191.6	686.076	1015.97	809.041	0.116141	0.883859	0.336572	0.537418	0.12601	1	0
0.285	5.800	1150	37079.8	686.079	1015.97	809.041	0.114769	0.885231	0.336839	0.537647	0.125514	1	0
0.286	5.800	1150	37076.1	686.078	1015.97	809.041	0.115912	0.884088	0.336572	0.537913	0.125514	1	0
0.287	5.800	1150	37030.2	686.079	1015.97	809.041	0.117398	0.882602	0.33642	0.53818	0.1254	1	0
0.288	5.800	1150	36842.8	686.084	1015.97	809.041	0.117741	0.882259	0.336267	0.538904	0.124829	1	0
0.289	5.800	1150	36798.1	686.086	1015.97	809.041	0.120828	0.879172	0.337372	0.53799	0.124638	1	0
0.29	5.800	1150	36778.5	686.086	1015.97	809.041	0.116941	0.883059	0.337029	0.538409	0.124562	1	0
0.291	5.800	1150	36856.3	686.085	1015.97	809.041	0.114083	0.885917	0.336572	0.538676	0.124752	1	0
0.292	5.800	1150	36849.5	686.085	1015.97	809.041	0.110997	0.889003	0.334476	0.540619	0.124905	1	0
0.293	5.800	1150	36778.3	686.088	1015.97	809.041	0.110311	0.889689	0.333562	0.541648	0.12479	1	0
0.294	5.800	1150	36782	686.087	1015.97	809.041	0.109396	0.890604	0.3336	0.54161	0.12479	1	0
0.295	5.800	1150	36897.9	686.084	1015.97	809.041	0.109396	0.890604	0.334362	0.540428	0.12521	1	0
0.296	5.800	1150	37050.1	686.08	1015.97	809.041	0.110425	0.889575	0.334896	0.539399	0.125705	1	0
0.297	5.800	1150	37171.7	686.078	1015.97	809.041	0.110997	0.889003	0.3344	0.539399	0.1262	1	0
0.298	5.800	1150	37286.8	686.075	1015.97	809.041	0.109168	0.890832	0.334172	0.539133	0.126696	1	0
0.299	5.800	1150	37133	686.08	1015.97	809.041	0.111568	0.888432	0.334057	0.539933	0.12601	1	0
0.3	5.800	1150	37078.4	686.081	1015.97	809.041	0.109053	0.890947	0.333752	0.540428	0.125819	1	0
0.301	5.800	1150	37081.1	686.083	1015.97	809.041	0.109625	0.890375	0.333638	0.540543	0.125819	1	0
0.302	5.800	1150	37058.9	686.083	1015.97	809.041	0.112826	0.887174	0.333676	0.540504	0.125819	1	0
0.303	5.800	1150	36992.2	686.085	1015.97	809.041	0.109625	0.890375	0.334896	0.539514	0.125591	1	0
0.304	5.800	1150	37203.8	686.081	1015.97	809.041	0.110311	0.889689	0.333181	0.540466	0.126353	1	0
0.305	5.800	1150	37356	686.077	1015.97	809.041	0.110425	0.889575	0.333752	0.539552	0.126696	1	0
0.306	5.800	1150	37479.1	686.076	1015.97	809.041	0.111911	0.888089	0.333067	0.539857	0.127077	1	0
0.307	5.800	1150	37504.6	686.075	1015.97	809.041	0.112483	0.887517	0.332647	0.540276	0.127077	1	0
0.308	5.800	1150	37494.6	686.076	1015.97	809.041	0.111225	0.888775	0.333029	0.539933	0.127039	1	0
0.309	5.800	1150	37698.8	686.07	1015.97	809.041	0.108711	0.891289	0.333638	0.538866	0.127496	1	0
0.31	5.800	1150	37686.3	686.071	1015.97	809.041	0.11454	0.88546	0.334134	0.538371	0.127496	1	0
0.311	5.800	1150	37554.1	686.073	1015.97	809.041	0.113626	0.886374	0.334591	0.538371	0.127039	1	0
0.312	5.800	1150	37362.5	686.078	1015.97	809.041	0.117398	0.882602	0.334896	0.538752	0.126353	1	0
0.313	5.800	1150	37295.5	686.08	1015.97	809.041	0.12037	0.87963	0.334438	0.539361	0.1262	1	0
0.314	5.800	1150	37367.8	686.078	1015.97	809.041	0.117055	0.882945	0.333829	0.539704	0.126467	1	0
0.315	5.800	1150	37522.7	686.073	1015.97	809.041	0.117513	0.882487	0.334667	0.538409	0.126924	1	0
0.316	5.800	1150	37602.5	686.072	1015.97	809.041	0.112597	0.887403	0.335734	0.537113	0.127153	1	0
0.317	5.800	1150	37469.5	686.075	1015.97	809.041	0.108825	0.891175	0.334438	0.539095	0.126467	1	0
0.318	5.800	1150	37282.8	686.079	1015.97	809.041	0.109739	0.890261	0.334896	0.539285	0.125819	1	0
0.319	5.800	1150	37248.6	686.08	1015.97	809.041	0.109968	0.890032	0.334819	0.539552	0.125629	1	0
0.32	5.800	1150	37306.2	686.079	1015.97	809.041	0.112026	0.887974	0.3344	0.539895	0.125705	1	0
0.321	5.800	1150	37420.9	686.078	1015.97	809.041	0.11454	0.88546	0.333752	0.5402	0.126048	1	0
0.322	5.800	1150	37418.5	686.078	1015.97	809.041	0.120599	0.879401	0.335124	0.538828	0.126048	1	0
0.323	5.800	1150	37337	686.081	1015.97	809.041	0.116941	0.883059	0.33562	0.538599	0.125781	1	0
0.324	5.800	1150	37321.8	686.081	1015.97	809.041	0.115569	0.884431	0.334591	0.539704	0.125705	1	0
0.325	5.800	1150	37482.4	686.077	1015.97	809.041	0.115112	0.884888	0.332914	0.540809	0.126276	1	0
0.326	5.800	1150	37291.7	686.082	1015.97	809.041	0.118198	0.881802	0.331733	0.542562	0.125705	1	0
0.327	5.800	1150	37473.4	686.079	1015.97	809.041	0.118656	0.881344	0.33139	0.542181	0.126429	1	0
0.328	5.800	1150	37270.7	686.085	1015.97	809.04	0.120713	0.879287	0.332266	0.541914	0.125819	1	0
0.329	5.800	1150	37155.6	686.089	1015.97	809.04	0.117856	0.882144	0.331885	0.5426	0.125514	1	0
0.33	5.800	1150	37179.4	686.089	1015.97	809.04	0.117398	0.882602	0.332076	0.542219	0.125705	1	0
0.331	5.800	1150	37086.2	686.091	1015.97	809.04	0.113169	0.886831	0.332305	0.542257	0.125438	1	0
0.332	5.800	1150	36625.5	686.102	1015.97	809.039	0.114655	0.885345	0.331923	0.544201	0.123876	1	0
0.333	5.800	1150	37033	686.093	1015.97	809.04	0.117741	0.882259	0.331771	0.543134	0.125095	1	0
0.334	5.800	1150	36974.7	686.094	1015.97	809.04	0.114883	0.885117	0.331657	0.543515	0.124829	1	0
0.335	5.800	1150	37182.9	686.088	1015.97	809.04	0.114998	0.885002	0.330552	0.543934	0.125514	1	0
0.336	5.800	1150	37236.6	686.086	1015.97	809.04	0.114998	0.885002	0.331047	0.543324	0.125629	1	0
0.337	5.800	1150	37260.2	686.084	1015.97	809.04	0.114083	0.885917	0.330704	0.543553	0.125743	1	0
0.338	5.800	1150	37303.5	686.082	1015.97	809.041	0.112026	0.887974	0.330285	0.54382	0.125895	1	0
0.339	5.800	1150	37262.7	686.084	1015.97	809.041	0.108368	0.891632	0.33059	0.543553	0.125857	1	0
0.34	5.800	1150	37280.4	686.083	1015.97	809.041	0.108368	0.891632	0.330094	0.543972	0.125934	1	0
0.341	5.800	1150	37135.9	686.087	1015.97	809.04	0.105624	0.894376	0.329028	0.545344	0.125629	1	0
0.342	5.800	1150	37081.8	686.089	1015.97	809.04	0.106653	0.893347	0.329637	0.545077	0.125286	1	0
0.343	5.800	1150	37179.8	686.086	1015.97	809.04	0.104138	0.895862	0.329904	0.544429	0.125667	1	0
0.344	5.800	1150	37327.5	686.084	1015.97	809.04	0.102309	0.897691	0.328913	0.545001	0.126086	1	0
0.345	5.800	1150	37311.7	686.083	1015.97	809.04	0.108596	0.891404	0.328685	0.545229	0.126086	1	0
0.346	5.800	1150	37229	686.086	1015.97	809.04	0.107453	0.892547	0.329028	0.545153	0.125819	1	0
0.347	5.800	1150	37299.8	686.085	1015.97	809.04	0.110882	0.889118	0.328418	0.545458	0.126124	1	0
0.348	5.800	1150	37222.6	686.088	1015.97	809.04	0.111797	0.888203	0.328647	0.545496	0.125857	1	0
0.349	5.800	1150	37080.4	686.091	1015.97	809.04	0.111568	0.888432	0.328837	0.545877	0.125286	1	0
0.35	5.800	1150	36917.3	686.095	1015.97	809.04	0.113969	0.886031	0.328189	0.547096	0.124714	1	0
0.351	5.800	1150	36862.2	686.095	1015.97	809.04	0.115684	0.884316	0.328494	0.546906	0.1246	1	0
0.352	5.800	1150	36633.7	686.1	1015.97	809.04	0.114312	0.885688	0.328532	0.54763	0.123838	1	0
0.353	5.800	1150	36630.5	686.099	1015.97	809.04	0.116712	0.883288	0.328761	0.547325	0.123914	1	0
0.354	5.800	1150	36661.4	686.1	1015.97	809.04	0.117284	0.882716	0.328532	0.547478	0.12399	1	0
0.355	5.800	1150	36686.2	686.098	1015.97	809.04	0.11374	0.88626	0.327694	0.54824	0.124066	1	0
0.356	5.800	1150	36953.9	686.09	1015.97	809.04	0.111111	0.888889	0.327961	0.546944	0.125095	1	0
0.357	5.800	1150	36896.5	686.09	1015.97	809.04	0.117513	0.882487	0.326779	0.548278	0.124943	1	0
0.358	5.800	1150	36971.7	686.089	1015.97	809.04	0.112711	0.887289	0.327542	0.547401	0.125057	1	0
0.359	5.800	1150	37000.7	686.088	1015.97	809.04	0.11374	0.88626	0.325903	0.548925	0.125171	1	0
0.36	5.800	1150	37010.9	686.089	1015.97	809.04	0.113397	0.886603	0.325827	0.548925	0.125248	1	0
0.361	5.800	1150	37127.8	686.085	1015.97	809.041	0.116141	0.883859	0.325674	0.548583	0.125743	1	0
0.362	5.800	1150	36957.5	686.09	1015.97	809.04	0.113169	0.886831	0.325979	0.548849	0.125171	1	0
0.363	5.800	1150	37115.1	686.087	1015.97	809.04	0.111683	0.888317	0.325713	0.548621	0.125667	1	0
0.364	5.800	1150	37082	686.089	1015.97	809.04	0.112026	0.887974	0.325027	0.549459	0.125514	1	0
0.365	5.800	1150	37200.4	686.085	1015.97	809.04	0.11294	0.88706	0.325674	0.548316	0.12601	1	0
0.366	5.800	1150	37371.2	686.081	1015.97	809.041	0.115112	0.884888	0.325713	0.547744	0.126543	1	0
0.367	5.800	1150	37215.7	686.084	1015.97	809.041	0.112597	0.887403	0.32476	0.549192	0.126048	1	0
0.368	5.800	1150	37085.4	686.087	1015.97	809.04	0.116369	0.883631	0.324684	0.549649	0.125667	1	0
0.369	5.800	1150	37100.6	686.085	1015.97	809.041	0.118427	0.881573	0.324265	0.550069	0.125667	1	0
0.37	5.800	1150	37011.9	686.087	1015.97	809.041	0.114312	0.885688	0.324417	0.550297	0.125286	1	0
0.371	5.800	1150	37020.5	686.086	1015.97	809.041	0.114426	0.885574	0.324989	0.549688	0.125324	1	0
0.372	5.800	1150	37139.9	686.083	1015.97	809.041	0.114083	0.885917	0.326246	0.548087	0.125667	1	0
0.373	5.800	1150	37197.9	686.082	1015.97	809.041	0.109968	0.890032	0.32495	0.54923	0.125819	1	0
0.374	5.800	1150	37112	686.085	1015.97	809.041	0.111797	0.888203	0.324836	0.549535	0.125629	1	0
0.375	5.800	1150	37160.3	686.083	1015.97	809.041	0.113283	0.886717	0.324836	0.549345	0.125819	1	0
0.376	5.800	1150	36956.1	686.088	1015.97	809.04	0.11134	0.88866	0.323998	0.550716	0.125286	1	0
0.377	5.800	1150	36911	686.09	1015.97	809.04	0.109625	0.890375	0.322969	0.551783	0.125248	1	0
0.378	5.800	1150	37132.6	686.085	1015.97	809.041	0.111454	0.888546	0.322359	0.551707	0.125934	1	0
0.379	5.800	1150	37032.2	686.086	1015.97	809.041	0.109396	0.890604	0.322321	0.552126	0.125553	1	0
0.38	5.800	1150	36949.9	686.087	1015.97	809.041	0.106882	0.893118	0.322131	0.552431	0.125438	1	0
0.381	5.800	1150	36853.7	686.09	1015.97	809.04	0.106539	0.893461	0.321369	0.553574	0.125057	1	0
0.382	5.800	1150	36986.5	686.086	1015.97	809.041	0.108253	0.891747	0.321978	0.552622	0.1254	1	0
0.383	5.800	1150	37061.5	686.083	1015.97	809.041	0.108939	0.891061	0.322283	0.552088	0.125629	1	0
0.384	5.800	1150	36963.2	686.086	1015.97	809.041	0.109968	0.890032	0.32335	0.551288	0.125362	1	0
0.385	5.800	1150	37025	686.086	1015.97	809.041	0.115226	0.884774	0.322817	0.551745	0.125438	1	0
0.386	5.800	1150	36849.2	686.09	1015.97	809.04	0.111111	0.888889	0.324226	0.550907	0.124867	1	0
0.387	5.800	1150	36528.1	686.098	1015.97	809.04	0.112369	0.887631	0.324226	0.552012	0.123762	1	0
0.388	5.800	1150	36562.5	686.098	1015.97	809.04	0.111225	0.888775	0.324569	0.551593	0.123838	1	0
0.389	5.800	1150	36281.9	686.104	1015.97	809.04	0.111911	0.888089	0.325217	0.551974	0.122809	1	0
0.39	5.800	1150	36228.4	686.105	1015.97	809.04	0.114769	0.885231	0.325865	0.55125	0.122885	1	0
0.391	5.800	1150	36234.1	686.107	1015.97	809.04	0.114312	0.885688	0.326208	0.550831	0.122961	1	0
0.392	5.800	1150	36293.8	686.106	1015.97	809.039	0.114426	0.885574	0.326208	0.550526	0.123266	1	0
0.393	5.800	1150	36392.6	686.103	1015.97	809.04	0.116027	0.883973	0.326703	0.549649	0.123647	1	0
0.394	5.800	1150	36151.3	686.11	1015.97	809.039	0.115684	0.884316	0.328037	0.549192	0.122771	1	0
0.395	5.800	1150	36260.9	686.106	1015.97	809.04	0.11374	0.88626	0.32758	0.549268	0.123152	1	0
0.396	5.800	1150	36454.6	686.1	1015.97	809.04	0.112483	0.887517	0.327084	0.54904	0.123876	1	0
0.397	5.800	1150	36656.2	686.095	1015.97	809.04	0.110882	0.889118	0.326437	0.549002	0.124562	1	0
0.398	5.800	1150	36503.1	686.1	1015.97	809.04	0.110768	0.889232	0.328075	0.547973	0.123952	1	0
0.399	5.800	1150	36556.4	686.1	1015.97	809.04	0.11054	0.88946	0.327694	0.548278	0.124028	1	0
0.4	5.800	1150	36425.9	686.102	1015.97	809.04	0.108939	0.891061	0.327961	0.54843	0.123609	1	0
0.401	5.800	1150	36193.5	686.107	1015.97	809.04	0.11134	0.88866	0.328647	0.54843	0.122923	1	0
0.402	5.800	1150	36092.7	686.108	1015.97	809.04	0.111454	0.888546	0.328913	0.548621	0.122466	1	0
0.403	5.800	1150	36186.3	686.106	1015.97	809.04	0.116598	0.883402	0.328647	0.548506	0.122847	1	0
0.404	5.800	1150	36266.7	686.106	1015.97	809.04	0.116027	0.883973	0.328723	0.548049	0.123228	1	0
0.405	5.800	1150	36256.7	686.106	1015.97	809.04	0.113969	0.886031	0.32758	0.549268	0.123152	1	0
0.406	5.800	1150	36185.2	686.108	1015.97	809.039	0.113855	0.886145	0.32758	0.549497	0.122923	1	0
0.407	5.800	1150	36210	686.108	1015.97	809.039	0.114655	0.885345	0.326894	0.550221	0.122885	1	0
0.408	5.800	1150	36163.7	686.109	1015.97	809.039	0.116484	0.883516	0.32636	0.550983	0.122657	1	0
0.409	5.800	1150	36208.6	686.108	1015.97	809.039	0.119227	0.880773	0.327542	0.549573	0.122885	1	0
0.41	5.800	1150	36319.6	686.107	1015.97	809.039	0.117627	0.882373	0.328075	0.548773	0.123152	1	0
0.411	5.800	1150	36255.8	686.109	1015.97	809.039	0.117398	0.882602	0.328075	0.549078	0.122847	1	0
0.412	5.800	1150	36351.8	686.106	1015.97	809.039	0.116141	0.883859	0.32857	0.548125	0.123304	1	0
0.413	5.800	1150	36565.5	686.101	1015.97	809.04	0.11877	0.88123	0.328608	0.547363	0.124028	1	0
0.414	5.800	1150	36780.3	686.096	1015.97	809.04	0.112369	0.887631	0.328799	0.546373	0.124829	1	0
0.415	5.800	1150	36949.3	686.092	1015.97	809.04	0.110997	0.889003	0.328418	0.54622	0.125362	1	0
0.416	5.800	1150	37027.3	686.09	1015.97	809.04	0.10791	0.89209	0.328304	0.546144	0.125553	1	0
0.417	5.800	1150	37170.6	686.086	1015.97	809.04	0.106653	0.893347	0.327656	0.546258	0.126086	1	0
0.418	5.800	1150	37104.5	686.089	1015.97	809.04	0.105853	0.894147	0.327465	0.546792	0.125743	1	0
0.419	5.800	1150	37205.2	686.086	1015.97	809.04	0.107796	0.892204	0.327275	0.546525	0.1262	1	0
0.42	5.800	1150	37268.5	686.084	1015.97	809.04	0.111454	0.888546	0.326779	0.546792	0.126429	1	0
0.421	5.800	1150	37239.2	686.084	1015.97	809.04	0.114312	0.885688	0.325865	0.547897	0.126238	1	0
0.422	5.800	1150	37139.2	686.087	1015.97	809.04	0.116255	0.883745	0.325941	0.548201	0.125857	1	0
0.423	5.800	1150	37057.7	686.089	1015.97	809.04	0.120713	0.879287	0.326246	0.548163	0.125591	1	0
0.424	5.800	1150	37098.1	686.087	1015.97	809.04	0.120713	0.879287	0.325484	0.548925	0.125591	1	0
0.425	5.800	1150	37107.6	686.087	1015.97	809.04	0.115455	0.884545	0.325979	0.548354	0.125667	1	0
0.426	5.800	1150	37109.1	686.087	1015.97	809.04	0.118884	0.881116	0.325751	0.548583	0.125667	1	0
0.427	5.800	1150	37118.7	686.087	1015.97	809.04	0.11957	0.88043	0.325827	0.548544	0.125629	1	0
0.428	5.800	1150	37106.9	686.087	1015.97	809.04	0.118427	0.881573	0.325332	0.549116	0.125553	1	0
0.429	5.800	1150	37121.7	686.085	1015.97	809.041	0.116141	0.883859	0.326208	0.548163	0.125629	1	0
0.43	5.800	1150	37123.2	686.086	1015.97	809.04	0.115569	0.884431	0.326246	0.548316	0.125438	1	0
0.431	5.800	1150	37089.2	686.087	1015.97	809.04	0.11214	0.88786	0.326284	0.548392	0.125324	1	0
0.432	5.800	1150	37233.8	686.083	1015.97	809.041	0.110425	0.889575	0.326665	0.547516	0.125819	1	0
0.433	5.800	1150	37070.3	686.088	1015.97	809.04	0.108825	0.891175	0.326703	0.548125	0.125171	1	0
0.434	5.800	1150	37411.1	686.078	1015.97	809.041	0.108711	0.891289	0.327656	0.545991	0.126353	1	0
0.435	5.800	1150	37498.6	686.075	1015.97	809.041	0.111797	0.888203	0.328342	0.545115	0.126543	1	0
0.436	5.800	1150	37719.5	686.071	1015.97	809.041	0.111111	0.888889	0.328418	0.544277	0.127305	1	0
0.437	5.800	1150	37675.4	686.071	1015.97	809.041	0.109282	0.890718	0.328113	0.544772	0.127115	1	0
0.438	5.800	1150	37643.8	686.072	1015.97	809.041	0.109511	0.890489	0.328647	0.544353	0.127	1	0
0.439	5.800	1150	37697.1	686.07	1015.97	809.041	0.109739	0.890261	0.327465	0.54542	0.127115	1	0
0.44	5.800	1150	37670.2	686.071	1015.97	809.041	0.111797	0.888203	0.327427	0.545496	0.127077	1	0
0.441	5.800	1150	37387.4	686.078	1015.97	809.041	0.117398	0.882602	0.327199	0.546715	0.126086	1	0
0.442	5.800	1150	37397.2	686.08	1015.97	809.041	0.117856	0.882144	0.32777	0.546182	0.126048	1	0
0.443	5.800	1150	37350.7	686.081	1015.97	809.041	0.118541	0.881459	0.327656	0.546334	0.12601	1	0
0.444	5.800	1150	37161.7	686.084	1015.97	809.041	0.114883	0.885117	0.327351	0.547363	0.125286	1	0
0.445	5.800	1150	37011.8	686.086	1015.97	809.041	0.114198	0.885802	0.327808	0.547325	0.124867	1	0
0.446	5.800	1150	37060.9	686.084	1015.97	809.041	0.115341	0.884659	0.326475	0.548659	0.124867	1	0
0.447	5.800	1150	37037.2	686.085	1015.97	809.041	0.116598	0.883402	0.327846	0.547439	0.124714	1	0
0.448	5.800	1150	37120.8	686.083	1015.97	809.041	0.12037	0.87963	0.327427	0.54763	0.124943	1	0
0.449	5.800	1150	37288.8	686.079	1015.97	809.041	0.114769	0.885231	0.327427	0.54702	0.125553	1	0
0.45	5.800	1150	37226.8	686.079	1015.97	809.041	0.116712	0.883288	0.327427	0.547363	0.12521	1	0
0.451	5.800	1150	37070.7	686.083	1015.97	809.041	0.115569	0.884431	0.327656	0.547744	0.1246	1	0
0.452	5.800	1150	36874.6	686.087	1015.97	809.041	0.115912	0.884088	0.327084	0.549116	0.1238	1	0
0.453	5.800	1150	36927.6	686.085	1015.97	809.041	0.115798	0.884202	0.327237	0.548659	0.124105	1	0
0.454	5.800	1150	36702.7	686.09	1015.97	809.041	0.117741	0.882259	0.327961	0.548773	0.123266	1	0
0.455	5.800	1150	36789.2	686.087	1015.97	809.041	0.118656	0.881344	0.327237	0.549154	0.123609	1	0
0.456	5.800	1150	36737.8	686.088	1015.97	809.041	0.114769	0.885231	0.327884	0.548811	0.123304	1	0
0.457	5.800	1150	36785.9	686.087	1015.97	809.041	0.116484	0.883516	0.327694	0.548697	0.123609	1	0
0.458	5.800	1150	36866.8	686.084	1015.97	809.041	0.11214	0.88786	0.32857	0.547363	0.124066	1	0
0.459	5.800	1150	37043.7	686.08	1015.97	809.041	0.108482	0.891518	0.328266	0.546982	0.124752	1	0
0.46	5.800	1150	37090.2	686.078	1015.97	809.041	0.109282	0.890718	0.328418	0.546715	0.124867	1	0
0.461	5.800	1150	37024.1	686.079	1015.97	809.041	0.112597	0.887403	0.329028	0.546373	0.1246	1	0
0.462	5.800	1150	36855.8	686.084	1015.97	809.041	0.11374	0.88626	0.329752	0.546106	0.124143	1	0
0.463	5.800	1150	36700.8	686.088	1015.97	809.041	0.111683	0.888317	0.330133	0.546334	0.123533	1	0
0.464	5.800	1150	36503.1	686.093	1015.97	809.041	0.109968	0.890032	0.329485	0.547592	0.122923	1	0
0.465	5.800	1150	36428.7	686.095	1015.97	809.04	0.114312	0.885688	0.329104	0.548278	0.122619	1	0
0.466	5.800	1150	36301.4	686.098	1015.97	809.04	0.115684	0.884316	0.329675	0.548049	0.122276	1	0
0.467	5.800	1150	36292.8	686.096	1015.97	809.041	0.110997	0.889003	0.330247	0.547478	0.122276	1	0
0.468	5.800	1150	36473.9	686.092	1015.97	809.041	0.112254	0.887746	0.329332	0.547897	0.122771	1	0
0.469	5.800	1150	36581.7	686.091	1015.97	809.041	0.117513	0.882487	0.329256	0.547668	0.123076	1	0
0.47	5.800	1150	36749.6	686.087	1015.97	809.041	0.119684	0.880316	0.329409	0.546982	0.123609	1	0
0.471	5.800	1150	36811.6	686.086	1015.97	809.041	0.118541	0.881459	0.329523	0.546754	0.123724	1	0
0.472	5.800	1150	37141.5	686.078	1015.97	809.041	0.116598	0.883402	0.330171	0.544886	0.124943	1	0
0.473	5.800	1150	37137.1	686.078	1015.97	809.041	0.117055	0.882945	0.330552	0.544544	0.124905	1	0
0.474	5.800	1150	37091.5	686.079	1015.97	809.041	0.115112	0.884888	0.330399	0.544734	0.124867	1	0
0.475	5.800	1150	37018.7	686.082	1015.97	809.041	0.112026	0.887974	0.330018	0.54542	0.124562	1	0
0.476	5.800	1150	37118.4	686.079	1015.97	809.041	0.112026	0.887974	0.329675	0.545344	0.124981	1	0
0.477	5.800	1150	37093.4	686.08	1015.97	809.041	0.115455	0.884545	0.329599	0.545534	0.124867	1	0
