time	pCa	hs_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.452	4.500	950	12075	1852.89	0	1015.9	809.017	0.251808	0.748192	0.87963	0.0915678	0.0288026	1	0
0.453	4.500	950	12071.7	1852.88	0	1015.9	809.017	0.254449	0.745551	0.880003	0.0912182	0.0287785	1	0
0.454	4.500	950	11946.5	1852.9	0	1015.9	809.017	0.257632	0.742368	0.880172	0.0913146	0.0285132	1	0
0.455	4.500	950	11819.7	1852.91	0	1015.9	809.017	0.254376	0.745624	0.880968	0.0907962	0.0282359	1	0
0.456	4.500	950	11855.5	1852.9	0	1015.9	809.017	0.256547	0.743453	0.881185	0.0905189	0.0282962	1	0
0.457	4.500	950	11897.8	1852.9	0	1015.9	809.017	0.256872	0.743128	0.880293	0.0913749	0.0283324	1	0
0.458	4.500	950	11806.2	1852.9	0	1015.9	809.017	0.256655	0.743345	0.879039	0.0929061	0.0280551	1	0
0.459	4.500	950	11892	1852.9	0	1015.9	809.017	0.253219	0.746781	0.878581	0.0931713	0.028248	1	0
0.46	4.500	950	11974	1852.88	0	1015.9	809.017	0.254702	0.745298	0.877773	0.09375	0.028477	1	0
0.461	4.500	950	12008.4	1852.88	0	1015.9	809.017	0.252315	0.747685	0.879244	0.0921827	0.0285735	1	0
0.462	4.500	950	11966.5	1852.88	0	1015.9	809.017	0.249602	0.750398	0.879786	0.0917125	0.0285012	1	0
0.463	4.500	950	12048.4	1852.88	0	1015.9	809.017	0.252713	0.747287	0.879401	0.0918933	0.0287061	1	0
0.464	4.500	950	12031.7	1852.87	0	1015.9	809.017	0.257125	0.742875	0.879967	0.0914834	0.0285494	1	0
0.465	4.500	950	11894.6	1852.88	0	1015.9	809.017	0.25897	0.74103	0.879871	0.0919295	0.0281997	1	0
0.466	4.500	950	11910	1852.89	0	1015.9	809.017	0.254521	0.745479	0.87975	0.0919777	0.0282721	1	0
0.467	4.500	950	11856.7	1852.89	0	1015.9	809.017	0.255353	0.744647	0.879943	0.0918933	0.0281636	1	0
0.468	4.500	950	11880.5	1852.89	0	1015.9	809.017	0.255606	0.744394	0.880052	0.0917969	0.0281515	1	0
0.469	4.500	950	11839.2	1852.9	0	1015.9	809.017	0.254196	0.745804	0.880052	0.0919898	0.0279586	1	0
0.47	4.500	950	11915.9	1852.89	0	1015.9	809.017	0.256438	0.743562	0.879955	0.0919657	0.0280792	1	0
0.471	4.500	950	11789.1	1852.9	0	1015.9	809.017	0.259295	0.740705	0.880871	0.0914352	0.0276934	1	0
0.472	4.500	950	11801.5	1852.9	0	1015.9	809.017	0.258861	0.741139	0.880269	0.0921224	0.027609	1	0
0.473	4.500	950	11850.3	1852.89	0	1015.9	809.017	0.256257	0.743743	0.880172	0.0920621	0.0277657	1	0
0.474	4.500	950	11812.2	1852.89	0	1015.9	809.017	0.259187	0.740813	0.879991	0.0924117	0.0275969	1	0
0.475	4.500	950	11912.2	1852.88	0	1015.9	809.017	0.257885	0.742115	0.879557	0.0926408	0.0278019	1	0
0.476	4.500	950	12096.3	1852.86	0	1015.9	809.018	0.256366	0.743634	0.879521	0.0922188	0.02826	1	0
0.477	4.500	950	12207.2	1852.84	0	1015.9	809.018	0.253074	0.746926	0.880076	0.091387	0.0285373	1	0
0.478	4.500	950	12167.1	1852.85	0	1015.9	809.018	0.257885	0.742115	0.879931	0.0915437	0.0285253	1	0
0.479	4.500	950	12242.3	1852.83	0	1015.9	809.018	0.259259	0.740741	0.88092	0.0903622	0.0287182	1	0
0.48	4.500	950	12154.8	1852.84	0	1015.9	809.018	0.26067	0.73933	0.881366	0.090109	0.0285253	1	0
0.481	4.500	950	12037.5	1852.86	0	1015.9	809.017	0.258608	0.741392	0.880859	0.0908083	0.0283324	1	0
0.482	4.500	950	12039.1	1852.86	0	1015.9	809.017	0.257342	0.742658	0.880992	0.09076	0.028248	1	0
0.483	4.500	950	12089.7	1852.86	0	1015.9	809.017	0.258066	0.741934	0.881631	0.089904	0.028465	1	0
0.484	4.500	950	12013.9	1852.87	0	1015.9	809.017	0.257559	0.742441	0.881004	0.0907118	0.0282841	1	0
0.485	4.500	950	11977.3	1852.87	0	1015.9	809.017	0.253979	0.746021	0.880739	0.0911097	0.0281515	1	0
0.486	4.500	950	12005.6	1852.86	0	1015.9	809.017	0.253002	0.746998	0.880124	0.0915799	0.0282962	1	0
0.487	4.500	950	12023.6	1852.85	0	1015.9	809.018	0.251772	0.748228	0.879328	0.0923515	0.0283203	1	0
0.488	4.500	950	12104	1852.84	0	1015.9	809.018	0.253653	0.746347	0.879497	0.0919416	0.0285614	1	0
0.489	4.500	950	12012	1852.86	0	1015.9	809.018	0.256944	0.743056	0.879075	0.0925805	0.0283444	1	0
0.49	4.500	950	12066	1852.86	0	1015.9	809.018	0.256691	0.743309	0.879087	0.0924359	0.028477	1	0
0.491	4.500	950	12070	1852.85	0	1015.9	809.018	0.257487	0.742513	0.879714	0.0918089	0.028477	1	0
0.492	4.500	950	12034	1852.86	0	1015.9	809.018	0.256547	0.743453	0.879244	0.0924117	0.0283444	1	0
0.493	4.500	950	12078.5	1852.86	0	1015.9	809.018	0.255968	0.744032	0.878303	0.0932919	0.0284047	1	0
0.494	4.500	950	12163.4	1852.85	0	1015.9	809.018	0.257523	0.742477	0.879232	0.0920621	0.0287061	1	0
0.495	4.500	950	12181.9	1852.85	0	1015.9	809.018	0.253653	0.746347	0.879268	0.0918933	0.0288387	1	0
0.496	4.500	950	12232.6	1852.84	0	1015.9	809.018	0.254955	0.745045	0.87875	0.0922791	0.0289714	1	0
0.497	4.500	950	12248.5	1852.84	0	1015.9	809.018	0.254919	0.745081	0.879666	0.0913267	0.0290075	1	0
0.498	4.500	950	12170.5	1852.85	0	1015.9	809.018	0.253725	0.746275	0.880365	0.0908444	0.0287905	1	0
0.499	4.500	950	12059.9	1852.86	0	1015.9	809.017	0.2568	0.7432	0.880654	0.0907962	0.0285494	1	0
0.5	4.500	950	12107.6	1852.86	0	1015.9	809.017	0.259512	0.740488	0.880281	0.0910614	0.0286579	1	0
