time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.0059	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.911265	0.0887346	0	1	0
0.006	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908565	0.0914352	0	1	0
0.0061	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907793	0.0922068	0	1	0
0.0062	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908565	0.0914352	0	1	0
0.0063	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908179	0.091821	0	1	0
0.0064	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.909336	0.0906636	0	1	0
0.0065	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908565	0.0914352	0	1	0
0.0066	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908565	0.0914352	0	1	0
0.0067	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908951	0.0910494	0	1	0
0.0068	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908565	0.0914352	0	1	0
0.0069	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907793	0.0922068	0	1	0
0.007	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.906636	0.0933642	0	1	0
0.0071	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907407	0.0925926	0	1	0
0.0072	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.906636	0.0933642	0	1	0
0.0073	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908951	0.0910494	0	1	0
0.0074	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908951	0.0910494	0	1	0
0.0075	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.908179	0.091821	0	1	0
0.0076	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.906636	0.0933642	0	1	0
0.0077	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907407	0.0925926	0	1	0
0.0078	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.90625	0.09375	0	1	0
0.0079	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.90625	0.09375	0	1	0
0.008	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907022	0.0929784	0	1	0
0.0081	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.90625	0.09375	0	1	0
0.0082	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.906636	0.0933642	0	1	0
0.0083	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.907022	0.0929784	0	1	0
0.0084	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.905093	0.0949074	0	1	0
0.0085	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.902392	0.097608	0	1	0
0.0086	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.90162	0.0983796	0	1	0
0.0087	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.903549	0.0964506	0	1	0
