time	pCa	hs_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.43	4.500	950	37896.5	1849.96	0	1015.95	809.049	0.183128	0.816872	0.131687	0.768861	0.0994513	0.981481	0.0185185
0.431	4.500	950	36741.5	1850.12	0	1015.95	809.047	0.160494	0.839506	0.140604	0.763374	0.0960219	0.985185	0.0148148
0.432	4.500	950	36561.4	1850.15	0	1015.95	809.047	0.159465	0.840535	0.155007	0.748628	0.0963649	0.985185	0.0148148
0.433	4.500	950	37133.9	1850.13	0	1015.95	809.047	0.153292	0.846708	0.155007	0.747257	0.0977366	0.977778	0.0222222
0.434	4.500	950	37641.9	1850.11	0	1015.95	809.047	0.162551	0.837449	0.156379	0.74417	0.0994513	0.977778	0.0222222
0.435	4.500	950	37247.9	1850.15	0	1015.95	809.046	0.160494	0.839506	0.144719	0.75583	0.0994513	0.985185	0.0148148
0.436	4.500	950	37173.9	1850.19	0	1015.95	809.046	0.168724	0.831276	0.147462	0.752743	0.0997942	0.985185	0.0148148
0.437	4.500	950	38492.8	1850.02	0	1015.96	809.048	0.158436	0.841564	0.155007	0.741427	0.103567	0.981481	0.0185185
0.438	4.500	950	39674.5	1849.85	0	1015.96	809.05	0.167695	0.832305	0.154321	0.739026	0.106653	0.985185	0.0148148
0.439	4.500	950	38401	1850.02	0	1015.96	809.048	0.166667	0.833333	0.166667	0.729767	0.103567	0.977778	0.0222222
0.44	4.500	950	40049.8	1849.91	0	1015.96	809.049	0.162551	0.837449	0.165981	0.726337	0.107682	0.981481	0.0185185
0.441	4.500	950	40260.8	1849.89	0	1015.96	809.049	0.160494	0.839506	0.151578	0.740055	0.108368	0.981481	0.0185185
0.442	4.500	950	40377.7	1849.86	0	1015.96	809.049	0.179012	0.820988	0.141289	0.749657	0.109053	0.981481	0.0185185
0.443	4.500	950	39301.1	1849.95	0	1015.96	809.049	0.174897	0.825103	0.135117	0.758916	0.105967	0.985185	0.0148148
0.444	4.500	950	37934.8	1850.05	0	1015.95	809.048	0.175926	0.824074	0.148148	0.75	0.101852	0.977778	0.0222222
0.445	4.500	950	37572.6	1850.1	0	1015.95	809.047	0.16358	0.83642	0.144719	0.754801	0.10048	0.977778	0.0222222
0.446	4.500	950	38230.6	1850.03	0	1015.96	809.048	0.180041	0.819959	0.148148	0.75	0.101852	0.977778	0.0222222
0.447	4.500	950	39674.6	1849.89	0	1015.96	809.049	0.166667	0.833333	0.146776	0.748285	0.104938	0.974074	0.0259259
0.448	4.500	950	40371.2	1849.78	0	1015.96	809.051	0.164609	0.835391	0.146091	0.747599	0.10631	0.974074	0.0259259
0.449	4.500	950	39643	1849.9	0	1015.96	809.049	0.175926	0.824074	0.135802	0.760288	0.103909	0.977778	0.0222222
0.45	4.500	950	37669.1	1850.14	0	1015.96	809.046	0.175926	0.824074	0.12963	0.771605	0.0987654	0.974074	0.0259259
0.451	4.500	950	36623.4	1850.19	0	1015.95	809.046	0.176955	0.823045	0.137174	0.767147	0.095679	0.974074	0.0259259
0.452	4.500	950	37287.9	1850.12	0	1015.95	809.047	0.183128	0.816872	0.150892	0.752058	0.0970508	0.97037	0.0296296
0.453	4.500	950	37107.4	1850.18	0	1015.95	809.046	0.18107	0.81893	0.155007	0.748971	0.0960219	0.97037	0.0296296
0.454	4.500	950	37271.1	1850.16	0	1015.95	809.046	0.174897	0.825103	0.148834	0.754115	0.0970508	0.977778	0.0222222
0.455	4.500	950	37600.1	1850.11	0	1015.95	809.047	0.19856	0.80144	0.146776	0.755144	0.0980796	0.977778	0.0222222
0.456	4.500	950	37460.7	1850.05	0	1015.95	809.048	0.180041	0.819959	0.158436	0.74417	0.0973937	0.981481	0.0185185
0.457	4.500	950	37962.9	1850.01	0	1015.95	809.048	0.184156	0.815844	0.136488	0.764403	0.0991084	0.985185	0.0148148
0.458	4.500	950	38230	1849.98	0	1015.95	809.049	0.176955	0.823045	0.137174	0.76166	0.101166	0.985185	0.0148148
0.459	4.500	950	38576	1849.93	0	1015.95	809.049	0.184156	0.815844	0.146091	0.752401	0.101509	0.985185	0.0148148
0.46	4.500	950	39236.7	1849.84	0	1015.96	809.05	0.180041	0.819959	0.145405	0.751715	0.102881	0.981481	0.0185185
0.461	4.500	950	38878	1849.84	0	1015.95	809.05	0.171811	0.828189	0.132373	0.765432	0.102195	0.974074	0.0259259
0.462	4.500	950	39817.3	1849.72	0	1015.96	809.052	0.182099	0.817901	0.146091	0.748971	0.104938	0.977778	0.0222222
0.463	4.500	950	38538.3	1849.9	0	1015.95	809.05	0.167695	0.832305	0.134431	0.764403	0.101166	0.981481	0.0185185
0.464	4.500	950	38410.1	1849.87	0	1015.95	809.05	0.156379	0.843621	0.146091	0.754458	0.0994513	0.981481	0.0185185
0.465	4.500	950	37497.9	1849.91	0	1015.95	809.05	0.162551	0.837449	0.141289	0.761317	0.0973937	0.977778	0.0222222
0.466	4.500	950	38305.8	1849.82	0	1015.95	809.051	0.158436	0.841564	0.13786	0.762003	0.100137	0.981481	0.0185185
0.467	4.500	950	38344.1	1849.85	0	1015.95	809.051	0.169753	0.830247	0.131687	0.768176	0.100137	0.974074	0.0259259
0.468	4.500	950	38051.7	1849.9	0	1015.95	809.05	0.168724	0.831276	0.148148	0.752401	0.0994513	0.977778	0.0222222
0.469	4.500	950	36362.9	1850.19	0	1015.95	809.046	0.174897	0.825103	0.12963	0.774348	0.0960219	0.981481	0.0185185
0.47	4.500	950	35501.1	1850.29	0	1015.95	809.045	0.177984	0.822016	0.138546	0.767833	0.0936214	0.981481	0.0185185
0.471	4.500	950	35996.5	1850.21	0	1015.95	809.046	0.182099	0.817901	0.134431	0.770576	0.0949931	0.985185	0.0148148
0.472	4.500	950	36932.2	1850.06	0	1015.95	809.048	0.158436	0.841564	0.143347	0.759945	0.0967078	0.988889	0.0111111
0.473	4.500	950	36116.6	1850.14	0	1015.95	809.047	0.16358	0.83642	0.144719	0.76166	0.0936214	0.988889	0.0111111
0.474	4.500	950	37037.6	1850.07	0	1015.95	809.048	0.139918	0.860082	0.13786	0.764746	0.0973937	0.988889	0.0111111
0.475	4.500	950	37288.6	1850.04	0	1015.95	809.048	0.150206	0.849794	0.144719	0.757202	0.0980796	0.988889	0.0111111
0.476	4.500	950	37415	1850.01	0	1015.95	809.049	0.162551	0.837449	0.132373	0.76989	0.0977366	0.988889	0.0111111
0.477	4.500	950	39340.3	1849.85	0	1015.96	809.05	0.154321	0.845679	0.143347	0.753086	0.103567	0.988889	0.0111111
0.478	4.500	950	39251.7	1849.93	0	1015.96	809.049	0.158436	0.841564	0.142661	0.754801	0.102538	0.977778	0.0222222
0.479	4.500	950	39551.3	1849.92	0	1015.96	809.049	0.150206	0.849794	0.13786	0.759259	0.102881	0.977778	0.0222222
0.48	4.500	950	38345.1	1850.02	0	1015.96	809.048	0.158436	0.841564	0.134431	0.765775	0.0997942	0.977778	0.0222222
0.481	4.500	950	38356.3	1850.03	0	1015.96	809.048	0.169753	0.830247	0.144719	0.754458	0.100823	0.981481	0.0185185
0.482	4.500	950	37945.4	1850.04	0	1015.95	809.048	0.17284	0.82716	0.145405	0.755144	0.0994513	0.977778	0.0222222
0.483	4.500	950	37921.4	1850.06	0	1015.95	809.048	0.182099	0.817901	0.1262	0.773663	0.100137	0.974074	0.0259259
0.484	4.500	950	38298.5	1849.99	0	1015.95	809.049	0.180041	0.819959	0.143347	0.75583	0.100823	0.977778	0.0222222
0.485	4.500	950	38619.3	1849.96	0	1015.96	809.049	0.173868	0.826132	0.13786	0.760631	0.101509	0.977778	0.0222222
0.486	4.500	950	38078.5	1850.06	0	1015.96	809.048	0.174897	0.825103	0.134431	0.764746	0.100823	0.97037	0.0296296
0.487	4.500	950	38150.5	1850.05	0	1015.96	809.048	0.167695	0.832305	0.147462	0.751372	0.101166	0.977778	0.0222222
0.488	4.500	950	36733.5	1850.21	0	1015.95	809.046	0.158436	0.841564	0.145405	0.756859	0.0977366	0.977778	0.0222222
0.489	4.500	950	37385.9	1850.18	0	1015.95	809.046	0.162551	0.837449	0.146091	0.754115	0.0997942	0.977778	0.0222222
0.49	4.500	950	38209.9	1850.08	0	1015.96	809.047	0.160494	0.839506	0.141289	0.757202	0.101509	0.977778	0.0222222
0.491	4.500	950	37604.7	1850.1	0	1015.95	809.047	0.157407	0.842593	0.137174	0.763374	0.0994513	0.974074	0.0259259
0.492	4.500	950	38588.7	1849.95	0	1015.96	809.049	0.179012	0.820988	0.13786	0.759602	0.102538	0.974074	0.0259259
0.493	4.500	950	40097.1	1849.81	0	1015.96	809.05	0.156379	0.843621	0.150892	0.742455	0.106653	0.977778	0.0222222
0.494	4.500	950	40490.6	1849.76	0	1015.96	809.051	0.150206	0.849794	0.120713	0.771948	0.107339	0.974074	0.0259259
0.495	4.500	950	40010.7	1849.81	0	1015.96	809.05	0.156379	0.843621	0.138546	0.755144	0.10631	0.981481	0.0185185
0.496	4.500	950	39491.1	1849.84	0	1015.96	809.05	0.169753	0.830247	0.150892	0.74417	0.104938	0.977778	0.0222222
0.497	4.500	950	40111.7	1849.8	0	1015.96	809.051	0.17284	0.82716	0.158436	0.735254	0.10631	0.974074	0.0259259
0.498	4.500	950	40834.1	1849.71	0	1015.96	809.051	0.167695	0.832305	0.159808	0.730796	0.109396	0.974074	0.0259259
0.499	4.500	950	40570.1	1849.77	0	1015.96	809.051	0.176955	0.823045	0.14952	0.74177	0.108711	0.977778	0.0222222
0.5	4.500	950	40030.4	1849.88	0	1015.96	809.049	0.176955	0.823045	0.153635	0.738683	0.107682	0.977778	0.0222222
