time	pCa	hs_length	force	passive_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.234	4.500	1150	37597.4	686.074	1015.97	809.041	0.0617284	0.938272	0.339163	0.533379	0.127458	1	0
0.235	4.500	1150	37616	686.074	1015.97	809.041	0.0632144	0.936786	0.339201	0.533303	0.127496	1	0
0.236	4.500	1150	37525.8	686.077	1015.97	809.041	0.060128	0.939872	0.340078	0.532769	0.127153	1	0
0.237	4.500	1150	37442.8	686.077	1015.97	809.041	0.0608139	0.939186	0.339811	0.533189	0.127	1	0
0.238	4.500	1150	37198.3	686.081	1015.97	809.041	0.0614998	0.9385	0.338744	0.53517	0.126086	1	0
0.239	4.500	1150	37080.1	686.084	1015.97	809.041	0.0602423	0.939758	0.337068	0.537075	0.125857	1	0
0.24	4.500	1150	37104.8	686.084	1015.97	809.041	0.0618427	0.938157	0.336915	0.537113	0.125972	1	0
0.241	4.500	1150	37058.2	686.084	1015.97	809.041	0.0581847	0.941815	0.336344	0.537761	0.125895	1	0
0.242	4.500	1150	37035.6	686.086	1015.97	809.041	0.0633288	0.936671	0.335543	0.538637	0.125819	1	0
0.243	4.500	1150	36966.1	686.088	1015.97	809.04	0.0625286	0.937471	0.335239	0.539247	0.125514	1	0
0.244	4.500	1150	36885.6	686.09	1015.97	809.04	0.0589849	0.941015	0.335124	0.539476	0.1254	1	0
0.245	4.500	1150	36942	686.087	1015.97	809.041	0.0580704	0.94193	0.336039	0.538256	0.125705	1	0
0.246	4.500	1150	36868	686.089	1015.97	809.04	0.058299	0.941701	0.336763	0.537761	0.125476	1	0
0.247	4.500	1150	36585.2	686.096	1015.97	809.04	0.0588706	0.941129	0.336229	0.539133	0.124638	1	0
0.248	4.500	1150	36626.9	686.094	1015.97	809.04	0.0595565	0.940444	0.336229	0.539057	0.124714	1	0
0.249	4.500	1150	36639.5	686.094	1015.97	809.04	0.0617284	0.938272	0.335581	0.539704	0.124714	1	0
0.25	4.500	1150	36678.2	686.094	1015.97	809.04	0.0580704	0.94193	0.335581	0.539628	0.12479	1	0
0.251	4.500	1150	36790.1	686.091	1015.97	809.04	0.0634431	0.936557	0.335658	0.539247	0.125095	1	0
0.252	4.500	1150	36819	686.09	1015.97	809.04	0.0613855	0.938615	0.335696	0.539133	0.125171	1	0
0.253	4.500	1150	37076.3	686.083	1015.97	809.041	0.0628715	0.937128	0.335086	0.539095	0.125819	1	0
0.254	4.500	1150	37191.3	686.08	1015.97	809.041	0.0626429	0.937357	0.335315	0.538485	0.1262	1	0
0.255	4.500	1150	37172.7	686.08	1015.97	809.041	0.0617284	0.938272	0.335048	0.538904	0.126048	1	0
0.256	4.500	1150	37169.3	686.081	1015.97	809.041	0.0570416	0.942958	0.336191	0.537723	0.126086	1	0
0.257	4.500	1150	37240.8	686.079	1015.97	809.041	0.0564701	0.94353	0.336001	0.537723	0.126276	1	0
0.258	4.500	1150	37173.2	686.08	1015.97	809.041	0.058642	0.941358	0.335886	0.538066	0.126048	1	0
0.259	4.500	1150	37130.3	686.082	1015.97	809.041	0.0612711	0.938729	0.335239	0.538866	0.125895	1	0
0.26	4.500	1150	37308.4	686.079	1015.97	809.041	0.060471	0.939529	0.335505	0.538028	0.126467	1	0
0.261	4.500	1150	37235.9	686.08	1015.97	809.041	0.0556699	0.94433	0.334934	0.538714	0.126353	1	0
0.262	4.500	1150	37092.1	686.084	1015.97	809.041	0.0550983	0.944902	0.335162	0.538904	0.125934	1	0
0.263	4.500	1150	37286	686.08	1015.97	809.041	0.0539552	0.946045	0.335239	0.538256	0.126505	1	0
0.264	4.500	1150	37467.3	686.076	1015.97	809.041	0.0596708	0.940329	0.335772	0.537113	0.127115	1	0
0.265	4.500	1150	37501.4	686.075	1015.97	809.041	0.0598994	0.940101	0.335239	0.537494	0.127267	1	0
0.266	4.500	1150	37495.8	686.075	1015.97	809.041	0.0642433	0.935757	0.335239	0.537304	0.127458	1	0
0.267	4.500	1150	37458.4	686.076	1015.97	809.041	0.0626429	0.937357	0.334362	0.538294	0.127343	1	0
0.268	4.500	1150	37549.5	686.074	1015.97	809.041	0.0616141	0.938386	0.334629	0.537761	0.12761	1	0
0.269	4.500	1150	37433.6	686.076	1015.97	809.041	0.0617284	0.938272	0.33501	0.537494	0.127496	1	0
0.27	4.500	1150	37369.7	686.077	1015.97	809.041	0.0606996	0.9393	0.334667	0.538104	0.127229	1	0
0.271	4.500	1150	37151	686.082	1015.97	809.041	0.0532693	0.946731	0.334248	0.539399	0.126353	1	0
0.272	4.500	1150	37028	686.084	1015.97	809.041	0.0579561	0.942044	0.333638	0.54039	0.125972	1	0
0.273	4.500	1150	36918.3	686.088	1015.97	809.04	0.0581847	0.941815	0.332228	0.542067	0.125705	1	0
0.274	4.500	1150	36877.6	686.09	1015.97	809.04	0.0552126	0.944787	0.332266	0.542105	0.125629	1	0
0.275	4.500	1150	36942.5	686.089	1015.97	809.04	0.058299	0.941701	0.331276	0.543096	0.125629	1	0
0.276	4.500	1150	37198.3	686.083	1015.97	809.041	0.051669	0.948331	0.331619	0.541914	0.126467	1	0
0.277	4.500	1150	37116.4	686.087	1015.97	809.04	0.053155	0.946845	0.331428	0.542333	0.126238	1	0
0.278	4.500	1150	37102.5	686.087	1015.97	809.04	0.0539552	0.946045	0.331923	0.541876	0.1262	1	0
0.279	4.500	1150	37055.6	686.086	1015.97	809.04	0.0533836	0.946616	0.332571	0.541533	0.125895	1	0
0.28	4.500	1150	36974.1	686.088	1015.97	809.04	0.0539552	0.946045	0.3336	0.540886	0.125514	1	0
0.281	4.500	1150	37012.4	686.087	1015.97	809.04	0.0570416	0.942958	0.333524	0.540924	0.125553	1	0
0.282	4.500	1150	36944.1	686.089	1015.97	809.04	0.0584134	0.941587	0.333752	0.540886	0.125362	1	0
0.283	4.500	1150	37035.9	686.086	1015.97	809.04	0.0600137	0.939986	0.332305	0.542105	0.125591	1	0
0.284	4.500	1150	36954.9	686.088	1015.97	809.04	0.0578418	0.942158	0.332076	0.542638	0.125286	1	0
0.285	4.500	1150	37051.8	686.085	1015.97	809.041	0.0577275	0.942273	0.33219	0.542219	0.125591	1	0
0.286	4.500	1150	37158.3	686.082	1015.97	809.041	0.0579561	0.942044	0.333676	0.540466	0.125857	1	0
0.287	4.500	1150	37183.6	686.081	1015.97	809.041	0.0558985	0.944102	0.333067	0.541152	0.125781	1	0
0.288	4.500	1150	37173.9	686.08	1015.97	809.041	0.0581847	0.941815	0.33299	0.541228	0.125781	1	0
0.289	4.500	1150	37151.8	686.082	1015.97	809.041	0.0587563	0.941244	0.332419	0.541914	0.125667	1	0
0.29	4.500	1150	37154.2	686.082	1015.97	809.041	0.0544124	0.945588	0.333105	0.541114	0.125781	1	0
0.291	4.500	1150	37071.1	686.084	1015.97	809.041	0.0593278	0.940672	0.334362	0.540047	0.125591	1	0
0.292	4.500	1150	37036.7	686.084	1015.97	809.041	0.0603567	0.939643	0.334172	0.540352	0.125476	1	0
0.293	4.500	1150	37190.8	686.081	1015.97	809.041	0.0594422	0.940558	0.334476	0.539666	0.125857	1	0
0.294	4.500	1150	37225.8	686.078	1015.97	809.041	0.061957	0.938043	0.334629	0.539285	0.126086	1	0
0.295	4.500	1150	37376.6	686.074	1015.97	809.041	0.0603567	0.939643	0.333562	0.539781	0.126658	1	0
0.296	4.500	1150	37257.1	686.079	1015.97	809.041	0.0590992	0.940901	0.332838	0.540962	0.1262	1	0
0.297	4.500	1150	37322.1	686.078	1015.97	809.041	0.0618427	0.938157	0.332609	0.540847	0.126543	1	0
0.298	4.500	1150	37617.5	686.071	1015.97	809.041	0.0608139	0.939186	0.332	0.540352	0.127648	1	0
0.299	4.500	1150	37571.7	686.071	1015.97	809.041	0.0639003	0.9361	0.33139	0.541267	0.127343	1	0
0.3	4.500	1150	37685.7	686.068	1015.97	809.041	0.0594422	0.940558	0.331238	0.540924	0.127839	1	0
0.301	4.500	1150	37696.3	686.069	1015.97	809.041	0.0572702	0.94273	0.331009	0.541114	0.127877	1	0
0.302	4.500	1150	37932.3	686.064	1015.97	809.042	0.056813	0.943187	0.330895	0.54039	0.128715	1	0
0.303	4.500	1150	37873.8	686.066	1015.97	809.041	0.0563557	0.943644	0.331847	0.539742	0.12841	1	0
0.304	4.500	1150	37795.2	686.07	1015.97	809.041	0.0608139	0.939186	0.331847	0.540238	0.127915	1	0
0.305	4.500	1150	37600.7	686.074	1015.97	809.041	0.0556699	0.94433	0.331352	0.541343	0.127305	1	0
0.306	4.500	1150	37587.3	686.075	1015.97	809.041	0.0563557	0.943644	0.331542	0.541114	0.127343	1	0
0.307	4.500	1150	37521.1	686.076	1015.97	809.041	0.0570416	0.942958	0.332114	0.540619	0.127267	1	0
0.308	4.500	1150	37414.7	686.078	1015.97	809.041	0.0550983	0.944902	0.332076	0.541	0.126924	1	0
0.309	4.500	1150	37355.8	686.078	1015.97	809.041	0.0546411	0.945359	0.331847	0.541533	0.126619	1	0
0.31	4.500	1150	37294.4	686.08	1015.97	809.041	0.0578418	0.942158	0.330666	0.542905	0.126429	1	0
0.311	4.500	1150	37311.3	686.079	1015.97	809.041	0.0608139	0.939186	0.33078	0.542753	0.126467	1	0
0.312	4.500	1150	37341.4	686.077	1015.97	809.041	0.063786	0.936214	0.3312	0.542143	0.126658	1	0
0.313	4.500	1150	37305.5	686.08	1015.97	809.041	0.0612711	0.938729	0.330323	0.543324	0.126353	1	0
0.314	4.500	1150	37583.9	686.075	1015.97	809.041	0.0626429	0.937357	0.330209	0.542562	0.127229	1	0
0.315	4.500	1150	37546	686.075	1015.97	809.041	0.0640146	0.935985	0.330476	0.542562	0.126962	1	0
0.316	4.500	1150	37717.1	686.072	1015.97	809.041	0.0614998	0.9385	0.330171	0.542333	0.127496	1	0
0.317	4.500	1150	37761.5	686.07	1015.97	809.041	0.0578418	0.942158	0.330018	0.542257	0.127724	1	0
0.318	4.500	1150	37760.7	686.071	1015.97	809.041	0.0580704	0.94193	0.32979	0.5426	0.12761	1	0
0.319	4.500	1150	37952.8	686.066	1015.97	809.041	0.0573845	0.942615	0.329637	0.541991	0.128372	1	0
0.32	4.500	1150	37762.6	686.07	1015.97	809.041	0.054984	0.945016	0.328685	0.543515	0.127801	1	0
0.321	4.500	1150	37867	686.067	1015.97	809.041	0.0524691	0.947531	0.328113	0.543667	0.12822	1	0
0.322	4.500	1150	37646.5	686.073	1015.97	809.041	0.0560128	0.943987	0.328494	0.54382	0.127686	1	0
0.323	4.500	1150	37613.4	686.074	1015.97	809.041	0.0572702	0.94273	0.328418	0.54401	0.127572	1	0
0.324	4.500	1150	37464.1	686.08	1015.97	809.041	0.0606996	0.9393	0.327846	0.545229	0.126924	1	0
0.325	4.500	1150	37477.7	686.08	1015.97	809.041	0.0640146	0.935985	0.327884	0.545077	0.127039	1	0
0.326	4.500	1150	37298.3	686.085	1015.97	809.04	0.0617284	0.938272	0.329256	0.544315	0.126429	1	0
0.327	4.500	1150	37289.7	686.085	1015.97	809.04	0.0617284	0.938272	0.328989	0.544544	0.126467	1	0
0.328	4.500	1150	37584	686.077	1015.97	809.041	0.0596708	0.940329	0.329028	0.543667	0.127305	1	0
0.329	4.500	1150	37707	686.074	1015.97	809.041	0.0613855	0.938615	0.329066	0.543057	0.127877	1	0
0.33	4.500	1150	37457.9	686.079	1015.97	809.041	0.0580704	0.94193	0.330323	0.542676	0.127	1	0
0.331	4.500	1150	37640.3	686.074	1015.97	809.041	0.0588706	0.941129	0.329828	0.542486	0.127686	1	0
0.332	4.500	1150	37890.5	686.069	1015.97	809.041	0.0576132	0.942387	0.329523	0.541876	0.128601	1	0
0.333	4.500	1150	38108.8	686.064	1015.97	809.041	0.056813	0.943187	0.32979	0.540733	0.129477	1	0
0.334	4.500	1150	38052.5	686.066	1015.97	809.041	0.0579561	0.942044	0.329752	0.540924	0.129325	1	0
0.335	4.500	1150	38257.3	686.061	1015.97	809.041	0.0562414	0.943759	0.32918	0.540847	0.129973	1	0
0.336	4.500	1150	38065.2	686.067	1015.97	809.041	0.0598994	0.940101	0.330361	0.540352	0.129287	1	0
0.337	4.500	1150	38200.2	686.064	1015.97	809.041	0.0585277	0.941472	0.330476	0.539742	0.129782	1	0
0.338	4.500	1150	37866.1	686.071	1015.97	809.041	0.0560128	0.943987	0.330476	0.540924	0.128601	1	0
0.339	4.500	1150	37706	686.075	1015.97	809.041	0.0577275	0.942273	0.330818	0.541114	0.128067	1	0
0.34	4.500	1150	37408.8	686.081	1015.97	809.041	0.0557842	0.944216	0.33059	0.542524	0.126886	1	0
0.341	4.500	1150	37516.7	686.079	1015.97	809.041	0.0562414	0.943759	0.331733	0.541076	0.127191	1	0
0.342	4.500	1150	37545.7	686.08	1015.97	809.04	0.0574989	0.942501	0.331847	0.540847	0.127305	1	0
0.343	4.500	1150	37627.1	686.078	1015.97	809.041	0.0593278	0.940672	0.331352	0.541152	0.127496	1	0
0.344	4.500	1150	37685	686.077	1015.97	809.041	0.0613855	0.938615	0.330704	0.54161	0.127686	1	0
0.345	4.500	1150	37412.4	686.081	1015.97	809.04	0.0565844	0.943416	0.330247	0.542943	0.12681	1	0
0.346	4.500	1150	37479.2	686.08	1015.97	809.041	0.0573845	0.942615	0.330285	0.542676	0.127039	1	0
0.347	4.500	1150	37473.1	686.079	1015.97	809.041	0.0590992	0.940901	0.330666	0.542372	0.126962	1	0
0.348	4.500	1150	37545.1	686.077	1015.97	809.041	0.056813	0.943187	0.328951	0.543629	0.12742	1	0
0.349	4.500	1150	37503.5	686.078	1015.97	809.041	0.0562414	0.943759	0.330285	0.542372	0.127343	1	0
0.35	4.500	1150	37370.3	686.08	1015.97	809.041	0.058299	0.941701	0.331542	0.541571	0.126886	1	0
0.351	4.500	1150	37420.6	686.079	1015.97	809.041	0.0585277	0.941472	0.332	0.540886	0.127115	1	0
0.352	4.500	1150	37372.4	686.081	1015.97	809.041	0.0561271	0.943873	0.332152	0.540886	0.126962	1	0
0.353	4.500	1150	37561.4	686.076	1015.97	809.041	0.0555556	0.944444	0.332	0.540581	0.12742	1	0
0.354	4.500	1150	37526.1	686.075	1015.97	809.041	0.0560128	0.943987	0.333029	0.539742	0.127229	1	0
0.355	4.500	1150	37441.4	686.078	1015.97	809.041	0.0605853	0.939415	0.3336	0.539476	0.126924	1	0
0.356	4.500	1150	37592.6	686.075	1015.97	809.041	0.060471	0.939529	0.332686	0.539971	0.127343	1	0
0.357	4.500	1150	37551.7	686.076	1015.97	809.041	0.0624143	0.937586	0.332114	0.540619	0.127267	1	0
0.358	4.500	1150	37345	686.079	1015.97	809.041	0.0602423	0.939758	0.331695	0.541724	0.126581	1	0
0.359	4.500	1150	37215.8	686.082	1015.97	809.041	0.0605853	0.939415	0.331428	0.542486	0.126086	1	0
0.36	4.500	1150	37105.4	686.085	1015.97	809.04	0.0562414	0.943759	0.330514	0.543781	0.125705	1	0
0.361	4.500	1150	37239.6	686.083	1015.97	809.041	0.0587563	0.941244	0.329904	0.544086	0.12601	1	0
0.362	4.500	1150	37206.5	686.084	1015.97	809.04	0.056813	0.943187	0.329713	0.544315	0.125972	1	0
0.363	4.500	1150	37134.8	686.086	1015.97	809.04	0.0578418	0.942158	0.329828	0.544544	0.125629	1	0
0.364	4.500	1150	37449.4	686.078	1015.97	809.041	0.0587563	0.941244	0.329028	0.544429	0.126543	1	0
0.365	4.500	1150	37304.8	686.082	1015.97	809.041	0.0593278	0.940672	0.327313	0.546525	0.126162	1	0
0.366	4.500	1150	37382.4	686.079	1015.97	809.041	0.0578418	0.942158	0.326627	0.546982	0.126391	1	0
0.367	4.500	1150	37155.3	686.084	1015.97	809.041	0.0553269	0.944673	0.325293	0.549002	0.125705	1	0
0.368	4.500	1150	37257.7	686.081	1015.97	809.041	0.0550983	0.944902	0.325103	0.548659	0.126238	1	0
0.369	4.500	1150	37249.6	686.079	1015.97	809.041	0.0554412	0.944559	0.324912	0.548925	0.126162	1	0
0.37	4.500	1150	37388.6	686.076	1015.97	809.041	0.0563557	0.943644	0.32476	0.548506	0.126734	1	0
0.371	4.500	1150	37303.2	686.077	1015.97	809.041	0.053155	0.946845	0.325446	0.548049	0.126505	1	0
0.372	4.500	1150	37295	686.076	1015.97	809.041	0.0561271	0.943873	0.325789	0.547859	0.126353	1	0
0.373	4.500	1150	37299.7	686.075	1015.97	809.041	0.0560128	0.943987	0.325827	0.547744	0.126429	1	0
0.374	4.500	1150	37250.9	686.076	1015.97	809.041	0.0544124	0.945588	0.326132	0.547706	0.126162	1	0
0.375	4.500	1150	37337.2	686.073	1015.97	809.041	0.0553269	0.944673	0.326779	0.546868	0.126353	1	0
0.376	4.500	1150	37327.7	686.071	1015.97	809.042	0.0546411	0.945359	0.327351	0.546373	0.126276	1	0
0.377	4.500	1150	37178.7	686.076	1015.97	809.041	0.056813	0.943187	0.328342	0.545991	0.125667	1	0
0.378	4.500	1150	37114.2	686.078	1015.97	809.041	0.0597851	0.940215	0.328266	0.546182	0.125553	1	0
0.379	4.500	1150	37264.8	686.075	1015.97	809.041	0.0593278	0.940672	0.327351	0.546487	0.126162	1	0
0.38	4.500	1150	37352.6	686.073	1015.97	809.041	0.0561271	0.943873	0.328494	0.545039	0.126467	1	0
0.381	4.500	1150	37421.8	686.071	1015.97	809.041	0.0560128	0.943987	0.32777	0.545458	0.126772	1	0
0.382	4.500	1150	37503.7	686.07	1015.97	809.041	0.0573845	0.942615	0.327656	0.545229	0.127115	1	0
0.383	4.500	1150	37560.8	686.069	1015.97	809.041	0.0589849	0.941015	0.327465	0.545039	0.127496	1	0
0.384	4.500	1150	37546.2	686.068	1015.97	809.042	0.0544124	0.945588	0.327732	0.544658	0.12761	1	0
0.385	4.500	1150	37430.2	686.072	1015.97	809.041	0.0557842	0.944216	0.327008	0.545839	0.127153	1	0
0.386	4.500	1150	37680.2	686.066	1015.97	809.042	0.0553269	0.944673	0.326932	0.545229	0.127839	1	0
0.387	4.500	1150	37718.8	686.066	1015.97	809.042	0.0635574	0.936443	0.326818	0.545115	0.128067	1	0
0.388	4.500	1150	37493.1	686.071	1015.97	809.041	0.0597851	0.940215	0.326094	0.546449	0.127458	1	0
0.389	4.500	1150	37694.6	686.066	1015.97	809.042	0.0538409	0.946159	0.32636	0.545649	0.127991	1	0
0.39	4.500	1150	37687.1	686.066	1015.97	809.042	0.0610425	0.938957	0.326741	0.545115	0.128144	1	0
0.391	4.500	1150	37813.2	686.063	1015.97	809.042	0.0581847	0.941815	0.32697	0.544467	0.128563	1	0
0.392	4.500	1150	37752	686.063	1015.97	809.042	0.060471	0.939529	0.327694	0.544048	0.128258	1	0
0.393	4.500	1150	37863.8	686.061	1015.97	809.042	0.0608139	0.939186	0.327694	0.543705	0.128601	1	0
0.394	4.500	1150	37958.8	686.06	1015.97	809.042	0.0573845	0.942615	0.326094	0.545077	0.128829	1	0
0.395	4.500	1150	38258.9	686.053	1015.97	809.042	0.0579561	0.942044	0.325941	0.544277	0.129782	1	0
0.396	4.500	1150	38451.2	686.048	1015.97	809.042	0.0609282	0.939072	0.325827	0.543477	0.130697	1	0
0.397	4.500	1150	38440.6	686.048	1015.97	809.042	0.0576132	0.942387	0.326017	0.54321	0.130773	1	0
0.398	4.500	1150	38436.8	686.048	1015.97	809.042	0.0572702	0.94273	0.326055	0.543248	0.130697	1	0
0.399	4.500	1150	38421.6	686.048	1015.97	809.042	0.0584134	0.941587	0.325408	0.543896	0.130697	1	0
0.4	4.500	1150	38406.9	686.046	1015.97	809.043	0.0548697	0.94513	0.325674	0.543781	0.130544	1	0
0.401	4.500	1150	38323.2	686.049	1015.97	809.042	0.0542981	0.945702	0.325293	0.544315	0.130392	1	0
0.402	4.500	1150	38279	686.051	1015.97	809.042	0.0562414	0.943759	0.325141	0.544582	0.130277	1	0
0.403	4.500	1150	38397.4	686.047	1015.97	809.043	0.0574989	0.942501	0.325103	0.544277	0.13062	1	0
0.404	4.500	1150	38343.3	686.046	1015.97	809.043	0.0590992	0.940901	0.324036	0.54542	0.130544	1	0
0.405	4.500	1150	38274.9	686.047	1015.97	809.043	0.0574989	0.942501	0.323807	0.54603	0.130163	1	0
0.406	4.500	1150	38221.6	686.048	1015.97	809.043	0.0570416	0.942958	0.323121	0.546906	0.129973	1	0
0.407	4.500	1150	38251.6	686.048	1015.97	809.043	0.0577275	0.942273	0.324112	0.545801	0.130087	1	0
0.408	4.500	1150	38165.6	686.05	1015.97	809.043	0.0520119	0.947988	0.324341	0.545801	0.129858	1	0
0.409	4.500	1150	38302.8	686.047	1015.97	809.043	0.0555556	0.944444	0.324722	0.54481	0.130468	1	0
0.41	4.500	1150	38100.6	686.052	1015.97	809.042	0.0592135	0.940786	0.325941	0.544315	0.129744	1	0
0.411	4.500	1150	37728	686.06	1015.97	809.042	0.0569273	0.943073	0.325636	0.545953	0.12841	1	0
0.412	4.500	1150	37654.7	686.062	1015.97	809.042	0.0578418	0.942158	0.325065	0.546715	0.12822	1	0
0.413	4.500	1150	37802	686.059	1015.97	809.042	0.0569273	0.943073	0.325141	0.546144	0.128715	1	0
0.414	4.500	1150	37776.6	686.06	1015.97	809.042	0.0603567	0.939643	0.324912	0.546373	0.128715	1	0
0.415	4.500	1150	37828.8	686.06	1015.97	809.042	0.0617284	0.938272	0.324226	0.546944	0.128829	1	0
0.416	4.500	1150	37808.9	686.061	1015.97	809.042	0.0580704	0.94193	0.324379	0.54683	0.128791	1	0
0.417	4.500	1150	37995.8	686.057	1015.97	809.042	0.0574989	0.942501	0.325636	0.544963	0.129401	1	0
0.418	4.500	1150	38188.6	686.053	1015.97	809.042	0.0569273	0.943073	0.325332	0.544734	0.129934	1	0
0.419	4.500	1150	38009.3	686.057	1015.97	809.042	0.0560128	0.943987	0.325789	0.544772	0.129439	1	0
0.42	4.500	1150	38216.6	686.052	1015.97	809.042	0.060128	0.939872	0.326932	0.542829	0.130239	1	0
0.421	4.500	1150	38370.5	686.047	1015.97	809.043	0.0571559	0.942844	0.325979	0.543324	0.130697	1	0
0.422	4.500	1150	38188.1	686.052	1015.97	809.042	0.058642	0.941358	0.324608	0.545458	0.129934	1	0
0.423	4.500	1150	38009.6	686.056	1015.97	809.042	0.0572702	0.94273	0.325446	0.545191	0.129363	1	0
0.424	4.500	1150	37830.1	686.059	1015.97	809.042	0.0565844	0.943416	0.325332	0.545839	0.128829	1	0
0.425	4.500	1150	37969.7	686.056	1015.97	809.042	0.0605853	0.939415	0.325332	0.545534	0.129134	1	0
0.426	4.500	1150	38075.6	686.055	1015.97	809.042	0.0602423	0.939758	0.325332	0.545382	0.129287	1	0
0.427	4.500	1150	38195.3	686.053	1015.97	809.042	0.0587563	0.941244	0.325598	0.544848	0.129553	1	0
0.428	4.500	1150	38176.6	686.055	1015.97	809.042	0.0558985	0.944102	0.325598	0.544963	0.129439	1	0
0.429	4.500	1150	38058	686.057	1015.97	809.042	0.0522405	0.947759	0.325408	0.545382	0.12921	1	0
0.43	4.500	1150	37990	686.059	1015.97	809.042	0.0546411	0.945359	0.326589	0.544429	0.128982	1	0
0.431	4.500	1150	37955.8	686.06	1015.97	809.042	0.0566987	0.943301	0.326475	0.54481	0.128715	1	0
0.432	4.500	1150	37883.3	686.062	1015.97	809.042	0.0562414	0.943759	0.326017	0.545382	0.128601	1	0
0.433	4.500	1150	37948.5	686.062	1015.97	809.042	0.0569273	0.943073	0.325446	0.545725	0.128829	1	0
0.434	4.500	1150	38021.7	686.059	1015.97	809.042	0.0595565	0.940444	0.326551	0.544467	0.128982	1	0
0.435	4.500	1150	38078.8	686.058	1015.97	809.042	0.0606996	0.9393	0.327732	0.543057	0.12921	1	0
0.436	4.500	1150	38356.3	686.05	1015.97	809.042	0.0576132	0.942387	0.328227	0.541762	0.130011	1	0
0.437	4.500	1150	38490.2	686.046	1015.97	809.043	0.0580704	0.94193	0.327542	0.542105	0.130354	1	0
0.438	4.500	1150	38618.7	686.04	1015.97	809.043	0.0612711	0.938729	0.327503	0.541724	0.130773	1	0
0.439	4.500	1150	38642.2	686.041	1015.97	809.043	0.0587563	0.941244	0.326894	0.542257	0.130849	1	0
0.44	4.500	1150	38304.4	686.05	1015.97	809.042	0.0590992	0.940901	0.32617	0.544124	0.129706	1	0
0.441	4.500	1150	38271.8	686.053	1015.97	809.042	0.0571559	0.942844	0.326475	0.543972	0.129553	1	0
0.442	4.500	1150	38231.7	686.054	1015.97	809.042	0.0596708	0.940329	0.326246	0.544162	0.129592	1	0
0.443	4.500	1150	38032.6	686.057	1015.97	809.042	0.0581847	0.941815	0.325293	0.545687	0.12902	1	0
0.444	4.500	1150	37881.9	686.061	1015.97	809.042	0.0587563	0.941244	0.325103	0.546296	0.128601	1	0
0.445	4.500	1150	38045.5	686.057	1015.97	809.042	0.0570416	0.942958	0.325027	0.545915	0.129058	1	0
0.446	4.500	1150	37857	686.061	1015.97	809.042	0.0592135	0.940786	0.324989	0.546677	0.128334	1	0
0.447	4.500	1150	37744.5	686.063	1015.97	809.042	0.0564701	0.94353	0.323922	0.548201	0.127877	1	0
0.448	4.500	1150	37770.8	686.061	1015.97	809.042	0.0556699	0.94433	0.325027	0.54702	0.127953	1	0
0.449	4.500	1150	37680.1	686.064	1015.97	809.042	0.0562414	0.943759	0.32476	0.547668	0.127572	1	0
0.45	4.500	1150	37928.4	686.058	1015.97	809.042	0.0538409	0.946159	0.32415	0.547439	0.12841	1	0
0.451	4.500	1150	37896	686.059	1015.97	809.042	0.0578418	0.942158	0.324379	0.547325	0.128296	1	0
0.452	4.500	1150	37898.8	686.059	1015.97	809.042	0.0561271	0.943873	0.323426	0.548201	0.128372	1	0
0.453	4.500	1150	37729.1	686.061	1015.97	809.042	0.0552126	0.944787	0.324265	0.547859	0.127877	1	0
0.454	4.500	1150	37859.9	686.057	1015.97	809.042	0.054984	0.945016	0.324684	0.546906	0.12841	1	0
0.455	4.500	1150	37857.7	686.058	1015.97	809.042	0.0548697	0.94513	0.324531	0.546906	0.128563	1	0
0.456	4.500	1150	38129.7	686.051	1015.97	809.042	0.0580704	0.94193	0.324493	0.546182	0.129325	1	0
0.457	4.500	1150	37961.5	686.055	1015.97	809.042	0.0600137	0.939986	0.325941	0.545344	0.128715	1	0
0.458	4.500	1150	38019.8	686.055	1015.97	809.042	0.0579561	0.942044	0.325446	0.545763	0.128791	1	0
0.459	4.500	1150	38060.9	686.054	1015.97	809.042	0.0554412	0.944559	0.326132	0.544848	0.12902	1	0
0.46	4.500	1150	38335.3	686.048	1015.97	809.043	0.056813	0.943187	0.326208	0.543858	0.129934	1	0
0.461	4.500	1150	38231	686.049	1015.97	809.043	0.0548697	0.94513	0.325865	0.544734	0.129401	1	0
0.462	4.500	1150	38083.7	686.053	1015.97	809.042	0.0588706	0.941129	0.326208	0.544734	0.129058	1	0
0.463	4.500	1150	38136.9	686.052	1015.97	809.042	0.0597851	0.940215	0.326589	0.544239	0.129172	1	0
0.464	4.500	1150	38240.1	686.049	1015.97	809.043	0.0588706	0.941129	0.327084	0.5434	0.129515	1	0
0.465	4.500	1150	38277.4	686.048	1015.97	809.043	0.0574989	0.942501	0.327084	0.543248	0.129668	1	0
0.466	4.500	1150	38260.3	686.048	1015.97	809.043	0.0576132	0.942387	0.326322	0.54401	0.129668	1	0
0.467	4.500	1150	38430.7	686.046	1015.97	809.043	0.0561271	0.943873	0.326208	0.543553	0.130239	1	0
0.468	4.500	1150	38578.7	686.043	1015.97	809.043	0.0571559	0.942844	0.326551	0.542829	0.13062	1	0
0.469	4.500	1150	38391.1	686.046	1015.97	809.043	0.0576132	0.942387	0.326094	0.543858	0.130049	1	0
0.47	4.500	1150	38400.8	686.046	1015.97	809.043	0.0598994	0.940101	0.326132	0.543781	0.130087	1	0
